time,open,high,low,close,px_volume,px_svp_poc,px_svp_formed,px_svp_swept
1780383900,4536.07,4538.13,4534.06,4537.92,1941,4515.5835,0,1
1780384200,4537.97,4541.52,4537.9,4540.04,1908,4515.5835,0,1
1780384500,4540.03,4540.56,4537.63,4539.37,1858,4515.5835,0,1
1780384800,4539.38,4539.43,4536.66,4536.88,1685,4515.5835,0,1
1780385100,4536.9,4537.22,4533.38,4534.04,1715,4515.5835,0,1
1780385400,4534.09,4535.34,4531.94,4533.68,1705,4515.5835,0,1
1780385700,4533.68,4534.18,4531.85,4532.98,1420,4515.5835,0,1
1780386000,4532.98,4534.79,4531.25,4531.87,1624,4515.5835,0,1
1780386300,4531.95,4532.38,4530.11,4531.75,1653,4515.5835,0,1
1780386600,4531.74,4532.16,4528.04,4530.72,1725,4515.5835,0,1
1780386900,4530.75,4535.52,4530.72,4535.11,2094,4515.5835,0,1
1780387200,4535.12,4537.14,4533.16,4534.46,2272,4515.5835,0,1
1780387500,4534.42,4539.24,4533.61,4535.58,2143,4515.5835,0,1
1780387800,4535.58,4537.57,4534.39,4534.86,1832,4515.5835,0,1
1780388100,4534.86,4535.5,4531.56,4532.63,1837,4515.5835,0,1
1780388400,4532.63,4534.77,4529.98,4534.28,1869,4515.5835,0,1
1780388700,4534.28,4534.38,4529.93,4531.15,2133,4515.5835,0,1
1780389000,4530.91,4533.43,4530.74,4532.02,1903,4515.5835,0,1
1780389300,4532.17,4532.3,4529.43,4530.19,1587,4515.5835,0,1
1780389600,4530.19,4530.61,4528.29,4528.81,1491,4515.5835,0,1
1780389900,4528.82,4530.15,4527.69,4529.57,1595,4515.5835,0,1
1780390200,4529.57,4529.57,4527.76,4527.91,1418,4515.5835,0,1
1780390500,4527.91,4528.4,4526.01,4526.74,1338,4515.5835,0,1
1780390800,4526.74,4527.94,4525.31,4527.46,1768,4481.0365,1,1
1780391100,4527.5,4530.87,4527.44,4529,1680,4481.0365,0,1
1780391400,4529.02,4534.29,4529.01,4533.99,1694,4481.0365,0,1
1780391700,4533.98,4535.77,4532.85,4534.74,1845,4481.0365,0,1
1780392000,4534.74,4534.76,4528.77,4529.28,1790,4481.0365,0,1
1780392300,4529.28,4530.18,4525.33,4526.75,1838,4481.0365,0,1
1780392600,4526.81,4527.29,4522.04,4525.68,2465,4481.0365,0,1
1780392900,4525.69,4526.81,4523.54,4524.48,1520,4481.0365,0,1
1780393200,4524.47,4526.05,4521.75,4525.67,1833,4481.0365,0,1
1780393500,4525.66,4527.28,4525.12,4526.41,1643,4481.0365,0,1
1780393800,4526.43,4531.36,4526.22,4530.63,1433,4481.0365,0,1
1780394100,4530.62,4531.54,4527.5,4529.98,1569,4481.0365,0,1
1780394400,4529.87,4530.85,4527.71,4528.41,1650,4481.0365,0,1
1780394700,4528.39,4530.36,4528.36,4529.45,1363,4481.0365,0,1
1780395000,4529.45,4531.75,4528.35,4528.97,1321,4481.0365,0,1
1780395300,4528.99,4529.65,4528.17,4529.1,1363,4481.0365,0,1
1780395600,4529.1,4529.16,4524.68,4525.34,1503,4481.0365,0,1
1780395900,4525.34,4528.65,4525.13,4528.41,1269,4481.0365,0,1
1780396200,4528.42,4528.73,4527.04,4528.02,1177,4481.0365,0,1
1780396500,4528.01,4528.43,4525.46,4526.7,1063,4481.0365,0,1
1780396800,4526.68,4528.82,4526.22,4528.81,1029,4481.0365,0,1
1780397100,4528.81,4533.03,4528.79,4530.72,1491,4481.0365,0,1
1780397400,4530.72,4532.43,4529.57,4532.35,1285,4481.0365,0,1
1780397700,4532.36,4534,4531.28,4533.18,1273,4481.0365,0,1
1780398000,4533.18,4534.68,4530.9,4531.19,1563,4481.0365,0,1
1780398300,4531.19,4531.37,4529.19,4529.91,1485,4481.0365,0,1
1780398600,4529.91,4531.31,4528.77,4528.85,1406,4481.0365,0,1
1780398900,4528.86,4529.69,4526.63,4527.99,1445,4481.0365,0,1
1780399200,4527.99,4529.05,4527.56,4528.76,1426,4481.0365,0,1
1780399500,4528.76,4529.67,4527.37,4529.58,1324,4481.0365,0,1
1780399800,4530.14,4530.76,4528.9,4529.95,1457,4481.0365,0,1
1780400100,4529.96,4530.1,4526.25,4527.36,1409,4481.0365,0,1
1780400400,4527.29,4528.57,4526.82,4526.93,1313,4481.0365,0,1
1780400700,4526.92,4529.76,4525.67,4529.16,1386,4481.0365,0,1
1780401000,4529.15,4529.61,4528.5,4528.6,1260,4481.0365,0,1
1780401300,4528.59,4530.56,4525.63,4527.53,1689,4481.0365,0,1
1780401600,4527.54,4528.7,4525.95,4527.84,1686,4481.0365,0,1
1780401900,4527.85,4528.27,4525.03,4527.43,1631,4481.0365,0,1
1780402200,4527.43,4527.87,4526.07,4526.38,1364,4481.0365,0,1
1780402500,4526.38,4527.9,4524.1,4526.84,1627,4481.0365,0,1
1780402800,4526.88,4532.26,4526.52,4530.99,2120,4481.0365,0,1
1780403100,4531.12,4534.18,4527.83,4529.34,2041,4481.0365,0,1
1780403400,4529.36,4529.66,4521.77,4527.96,2288,4481.0365,0,1
1780403700,4527.82,4533.63,4523.17,4524.82,2502,4481.0365,0,1
1780404000,4524.83,4527.25,4523.66,4525.07,1953,4481.0365,0,1
1780404300,4525.08,4525.99,4520,4520.32,1983,4481.0365,0,1
1780404600,4520.33,4521.3,4514.2,4515,2393,4481.0365,0,1
1780404900,4515,4517.5,4513.47,4514.76,2152,4481.0365,0,1
1780405200,4514.8,4520.71,4513.13,4520.21,2827,4481.0365,0,1
1780405500,4520.23,4524.87,4513.55,4516.61,2903,4481.0365,0,1
1780405800,4516.41,4518.26,4511.91,4514.07,2854,4481.0365,0,1
1780406100,4514.1,4517.26,4512.63,4512.81,2737,4481.0365,0,1
1780406400,4512.8,4514.76,4510.29,4513.14,2668,4481.0365,0,1
1780406700,4513.16,4515.92,4509.98,4510.8,2481,4481.0365,0,1
1780407000,4510.78,4511.18,4506.75,4508.16,3440,4481.0365,0,1
1780407300,4508.17,4512.04,4506.27,4511.07,3371,4481.0365,0,1
1780407600,4511.07,4514.46,4507.72,4508.5,3311,4481.0365,0,1
1780407900,4508.43,4511.05,4506.65,4509.78,3054,4481.0365,0,1
1780408200,4509.78,4513.79,4504.63,4504.63,3056,4481.0365,0,1
1780408500,4504.65,4506.11,4502.71,4502.8,2839,4481.0365,0,1
1780408800,4502.8,4505.98,4498.63,4502.37,3299,4481.0365,0,1
1780409100,4502.38,4504.97,4500.61,4502.9,3079,4481.0365,0,1
1780409400,4502.89,4507.06,4502.76,4504.32,3038,4481.0365,0,1
1780409700,4504.33,4505.18,4492.6,4496.05,3466,4481.0365,0,1
1780410000,4496.09,4498.29,4490.34,4493.23,3422,4481.0365,0,1
1780410300,4493.15,4497.23,4492.13,4495.61,3219,4481.0365,0,1
1780410600,4495.58,4499.79,4495.58,4499.49,2860,4481.0365,0,1
1780410900,4499.37,4504.45,4499.25,4502.52,2696,4481.0365,0,1
1780411200,4502.81,4505.45,4501.12,4504.44,2443,4481.0365,0,1
1780411500,4504.45,4506.37,4503.09,4503.85,2454,4481.0365,0,1
1780411800,4503.84,4504.37,4500.94,4504.2,2467,4481.0365,0,1
1780412100,4504.2,4505.56,4501.29,4504.22,2368,4481.0365,0,1
1780412400,4504.22,4506.85,4502.76,4502.77,2533,4481.0365,0,1
1780412700,4502.77,4508.16,4501.64,4506.81,2481,4481.0365,0,1
1780413000,4506.8,4507.55,4502.54,4503.43,2298,4481.0365,0,1
1780413300,4503.42,4505.3,4503.31,4504.42,2127,4481.0365,0,1
1780413600,4504.44,4506.24,4502.22,4503.83,2141,4481.0365,0,1
1780413900,4503.81,4505.95,4501.55,4505.43,2351,4481.0365,0,1
1780414200,4505.44,4506.85,4503,4506.33,2625,4481.0365,0,1
1780414500,4506.32,4508.55,4504.48,4504.48,2309,4481.0365,0,1
1780414800,4504.48,4504.75,4500.17,4502.45,2484,4481.0365,0,1
1780415100,4502.45,4507.08,4501.83,4505.67,2292,4481.0365,0,1
1780415400,4505.71,4505.85,4502.54,4503.94,1951,4481.0365,0,1
1780415700,4503.94,4503.94,4501.35,4502.11,2100,4481.0365,0,1
1780416000,4502.12,4502.92,4499.83,4500.86,2205,4481.0365,0,1
1780416300,4500.87,4502.79,4498.22,4501.99,2471,4481.0365,0,1
1780416600,4502.06,4502.15,4498.17,4498.24,2197,4481.0365,0,1
1780416900,4498.24,4498.47,4494.35,4494.84,2309,4481.0365,0,1
1780417200,4494.83,4496.13,4492.57,4494.69,2379,4481.0365,0,1
1780417500,4494.71,4494.98,4490.37,4490.37,2340,4481.0365,0,1
1780417800,4490.36,4491.47,4489.15,4489.68,2386,4481.0365,0,1
1780418100,4489.69,4490.14,4486.39,4487.7,2183,4481.0365,0,1
1780418400,4487.72,4491.02,4486.56,4489.84,2108,4481.0365,0,1
1780418700,4489.84,4491.89,4489.21,4490.94,2005,4481.0365,0,1
1780419000,4490.94,4491.69,4489.39,4489.49,1872,4481.0365,0,1
1780419300,4489.49,4491.98,4489.4,4491.94,1849,4481.0365,0,1
1780419600,4491.92,4493.05,4489.73,4490.44,2089,4481.0365,0,1
1780419900,4490.45,4492.02,4487.07,4487.07,2288,4481.0365,0,1
1780420200,4487.07,4490.02,4486.8,4489.62,2321,4481.0365,0,1
1780420500,4489.62,4490.18,4486.84,4487.25,2199,4481.0365,0,1
1780420800,4487.29,4488.76,4486.53,4488.2,2224,4481.0365,0,1
1780421100,4488.24,4491.77,4487.51,4491.18,2413,4481.0365,0,1
1780421400,4491.17,4491.73,4488.58,4488.59,2196,4481.0365,0,1
1780421700,4488.6,4488.81,4482.14,4482.88,2424,4481.0365,0,1
1780422000,4482.89,4485.45,4482.78,4484.59,2157,4481.0365,0,1
1780422300,4484.59,4486.28,4484.35,4485.99,1798,4481.0365,0,1
1780422600,4485.99,4486.58,4483.56,4483.91,1984,4481.0365,0,1
1780422900,4483.9,4484.97,4482.77,4484.66,1758,4481.0365,0,1
1780423200,4484.65,4488.68,4484.38,4486.51,2010,4481.0365,0,1
1780423500,4486.51,4487.69,4485.34,4487.57,1781,4481.0365,0,1
1780423800,4487.57,4488.04,4485.04,4485.2,1796,4481.0365,0,1
1780424100,4485.17,4486.19,4484.08,4484.98,1911,4481.0365,0,1
1780424400,4484.98,4487.73,4484.54,4487.61,1920,4481.0365,0,1
1780424700,4487.61,4490.98,4487.41,4488.47,2180,4481.0365,0,1
1780425000,4488.48,4489.38,4486.87,4488.19,1926,4481.0365,0,1
1780425300,4488.19,4488.2,4484.77,4485.42,1830,4481.0365,0,1
1780425600,4485.37,4485.58,4478.75,4480.57,2165,4481.0365,0,1
1780425900,4480.6,4486.66,4480.29,4486.66,1794,4481.0365,0,1
1780426200,4486.66,4490.5,4486,4487.69,1807,4481.0365,0,1
1780426500,4487.66,4488.84,4487.07,4487.43,1587,4481.0365,0,1
1780426800,4487.44,4489.2,4487.4,4488.73,1651,4481.0365,0,1
1780427100,4488.73,4489.11,4488.15,4488.56,1485,4481.0365,0,1
1780427400,4488.56,4488.9,4487.3,4487.35,1405,4481.0365,0,1
1780427700,4487.36,4487.79,4486.51,4486.74,1248,4481.0365,0,1
1780428000,4486.76,4487.11,4485.77,4486.35,1388,4481.0365,0,1
1780428300,4486.35,4489.65,4486.22,4489.59,1533,4481.0365,0,1
1780428600,4489.59,4490.36,4486,4486.52,1547,4481.0365,0,1
1780428900,4486.52,4486.7,4483.47,4484.53,1674,4481.0365,0,1
1780429200,4484.53,4487.5,4483.94,4487.37,1556,4481.0365,0,1
1780429500,4487.37,4488.12,4485.67,4487.01,1643,4481.0365,0,1
1780429800,4487.04,4487.54,4485.95,4486.31,1779,4481.0365,0,1
1780430100,4486.3,4488.65,4486.3,4488.12,2112,4481.0365,0,1
1780430400,4488.17,4488.17,4486.32,4487.4,1008,4481.0365,0,1
1780430700,4487.41,4488.59,4487.31,4488.12,917,4481.0365,0,1
1780431000,4488.11,4489.97,4488.01,4489.9,938,4481.0365,0,1
1780431300,4489.9,4491.08,4489.57,4490.42,857,4481.0365,0,1
1780431600,4490.43,4490.45,4489.15,4489.46,728,4481.0365,0,1
1780431900,4489.46,4490.04,4488.63,4489.81,596,4481.0365,0,1
1780432200,4489.78,4490.99,4489.16,4489.64,771,4481.0365,0,1
1780432500,4489.64,4490.48,4489.25,4489.62,742,4481.0365,0,1
1780432800,4489.61,4490.33,4488.9,4489.03,629,4481.0365,0,1
1780433100,4489.03,4489.99,4488.63,4488.82,748,4481.0365,0,1
1780433400,4488.82,4488.86,4487.61,4487.63,815,4481.0365,0,1
1780433700,4487.64,4488.72,4486.77,4488.27,611,4481.0365,0,1
1780437600,4490.78,4493.06,4488.19,4490.43,1069,4481.0365,0,1
1780437900,4490.43,4493.26,4488.12,4492.01,1051,4481.0365,0,1
1780438200,4492.01,4492.2,4489.55,4489.59,1104,4481.0365,0,1
1780438500,4489.57,4490.92,4488.49,4489.19,804,4481.0365,0,1
1780438800,4489.19,4491.6,4488.27,4488.73,939,4481.0365,0,1
1780439100,4488.73,4490.29,4487.68,4490.25,929,4481.0365,0,1
1780439400,4490.24,4491.29,4488.38,4488.38,841,4481.0365,0,1
1780439700,4488.4,4489.19,4487.3,4488.71,912,4481.0365,0,1
1780440000,4488.69,4489.84,4487.99,4489.02,756,4481.0365,0,1
1780440300,4489.02,4492.28,4484.27,4488.96,1440,4481.0365,0,1
1780440600,4488.98,4490.26,4486.96,4487.07,1358,4481.0365,0,1
1780440900,4487.07,4488.24,4484.92,4485,1327,4481.0365,0,1
1780441200,4484.94,4488.77,4482.64,4485,1407,4481.0365,0,1
1780441500,4485,4486.96,4480.75,4482.34,1474,4481.0365,0,1
1780441800,4482.36,4483.29,4474.54,4477.53,1970,4481.0365,0,1
1780442100,4477.57,4477.57,4469.35,4470.18,1925,4481.0365,0,1
1780442400,4470.19,4472.2,4466.76,4467.82,2196,4481.0365,0,1
1780442700,4467.8,4471.15,4462.27,4467.55,2291,4481.0365,0,1
1780443000,4467.55,4469.06,4462.61,4466.4,1842,4481.0365,0,1
1780443300,4466.41,4467.92,4463.63,4465.65,2037,4481.0365,0,1
1780443600,4465.63,4474.94,4464.29,4474.88,2152,4481.0365,0,1
1780443900,4474.88,4475.2,4469.06,4471.96,1912,4481.0365,0,1
1780444200,4471.82,4474.51,4470.94,4473.87,1412,4481.0365,0,1
1780444500,4473.34,4474.65,4471.52,4474.51,1720,4481.0365,0,1
1780444800,4474.51,4479.33,4473.86,4478.78,2251,4481.0365,0,0
1780445100,4478.79,4479.83,4475.48,4476.69,1913,4481.0365,0,0
1780445400,4476.68,4476.99,4474.25,4476.06,1755,4481.0365,0,0
1780445700,4476.01,4479.26,4474.44,4477.48,1693,4481.0365,0,0
1780446000,4477.49,4482.46,4477.26,4478.98,1642,4481.0365,0,1
1780446300,4478.99,4483.3,4478.77,4483.12,1460,4481.0365,0,1
1780446600,4483.12,4485.3,4481.35,4485.23,1525,4481.0365,0,1
1780446900,4485.25,4492.07,4484.75,4491.79,1640,4481.0365,0,1
1780447200,4491.77,4496.76,4491.44,4495.9,2127,4481.0365,0,1
1780447500,4495.94,4496.01,4489.14,4491.03,1717,4481.0365,0,1
1780447800,4491.03,4492.4,4488.73,4489.08,1637,4481.0365,0,1
1780448100,4489.08,4489.1,4485.92,4486.24,1613,4481.0365,0,1
1780448400,4486.21,4487.55,4473.4,4473.77,3391,4481.0365,0,1
1780448700,4473.85,4475.6,4467.22,4474.31,3203,4481.0365,0,1
1780449000,4474.32,4477.45,4468.87,4471.36,2748,4481.0365,0,1
1780449300,4471.38,4472.67,4468.42,4469.56,2594,4481.0365,0,1
1780449600,4469.56,4471.43,4466.01,4466.32,2457,4481.0365,0,1
1780449900,4466.24,4468.08,4463.4,4467.25,2570,4481.0365,0,1
1780450200,4467.25,4473.06,4466.88,4471.36,2582,4481.0365,0,1
1780450500,4471.36,4472.76,4466.4,4466.4,2370,4481.0365,0,1
1780450800,4466.38,4471.42,4464.92,4470.44,2211,4481.0365,0,1
1780451100,4470.44,4475.79,4470.17,4475.71,2100,4481.0365,0,1
1780451400,4475.71,4477.17,4473.53,4474.09,1939,4481.0365,0,1
1780451700,4474.09,4476.86,4472.39,4475.81,2135,4481.0365,0,1
1780452000,4475.81,4476.25,4472.87,4473.86,1892,4481.0365,0,1
1780452300,4473.86,4479.15,4473.38,4478.76,1884,4481.0365,0,1
1780452600,4478.74,4481.45,4475.52,4480.7,2141,4481.0365,0,1
1780452900,4480.67,4481.03,4474.2,4476.3,1595,4481.0365,0,1
1780453200,4476.31,4478.69,4475.19,4478.34,1537,4481.0365,0,1
1780453500,4478.34,4480.85,4478.02,4478.86,1526,4481.0365,0,1
1780453800,4478.86,4479.93,4474.88,4479.03,1908,4481.0365,0,1
1780454100,4479.03,4482.23,4478.21,4481.13,1822,4481.0365,0,1
1780454400,4481.13,4485.15,4479.12,4479.22,1929,4481.0365,0,1
1780454700,4479.06,4479.46,4473.16,4475.67,2166,4481.0365,0,1
1780455000,4475.33,4480.23,4474.15,4479.54,1859,4481.0365,0,1
1780455300,4479.54,4482.06,4477.2,4481.95,1829,4481.0365,0,1
1780455600,4481.98,4487.3,4481.89,4486.04,1945,4481.0365,0,1
1780455900,4486.04,4487.61,4484.76,4485.43,1748,4481.0365,0,1
1780456200,4485.43,4486.13,4483.7,4485.48,1554,4481.0365,0,1
1780456500,4485.54,4486.52,4483.5,4485.36,1484,4481.0365,0,1
1780456800,4485.38,4487.25,4485.06,4485.44,1526,4481.0365,0,1
1780457100,4485.44,4485.69,4483.18,4483.48,1439,4481.0365,0,1
1780457400,4483.48,4485.55,4483.17,4484.05,1087,4481.0365,0,1
1780457700,4484.04,4485.91,4483.47,4484.79,931,4481.0365,0,1
1780458000,4484.79,4485.26,4483.69,4484.51,705,4481.0365,0,1
1780458300,4484.57,4484.73,4482.56,4482.95,1103,4481.0365,0,1
1780458600,4482.96,4486.34,4482.77,4483.9,914,4481.0365,0,1
1780458900,4483.89,4484.8,4483.38,4484.44,779,4481.0365,0,1
1780459200,4484.43,4486.51,4484.12,4485.97,1078,4481.0365,0,1
1780459500,4485.96,4487.01,4484.95,4486.17,1065,4481.0365,0,1
1780459800,4486.16,4486.96,4484.6,4486.93,1125,4481.0365,0,1
1780460100,4486.93,4488.19,4481.29,4481.43,1267,4481.0365,0,1
1780460400,4481.43,4481.85,4480.27,4480.68,748,4481.0365,0,1
1780460700,4480.67,4480.86,4477.15,4477.16,1049,4481.0365,0,1
1780461000,4477.08,4477.39,4473.71,4474.81,1174,4481.0365,0,1
1780461300,4474.81,4475.5,4470.91,4471.59,1233,4481.0365,0,1
1780461600,4471.6,4473.83,4471.46,4473.45,1007,4481.0365,0,1
1780461900,4473.45,4474.06,4470.35,4471.54,1165,4481.0365,0,1
1780462200,4471.53,4471.55,4470.13,4470.35,822,4481.0365,0,1
1780462500,4470.33,4470.63,4468.37,4469.44,1279,4481.0365,0,1
1780462800,4469.42,4471.66,4467.78,4470.88,1726,4481.0365,0,1
1780463100,4470.88,4472,4467.39,4470.63,1574,4481.0365,0,1
1780463400,4470.62,4473.65,4470.03,4473.36,1580,4481.0365,0,1
1780463700,4473.36,4474.23,4472.1,4472.31,1140,4481.0365,0,1
1780464000,4472.31,4473.09,4468.69,4468.71,1444,4481.0365,0,1
1780464300,4468.7,4469.74,4466.22,4468.64,1572,4481.0365,0,1
1780464600,4468.62,4468.97,4459.13,4465.07,2885,4481.0365,0,1
1780464900,4465.13,4468.94,4463.33,4466.87,2221,4481.0365,0,1
1780465200,4466.87,4467.04,4460.2,4462.02,1899,4481.0365,0,1
1780465500,4462.02,4466.86,4461.21,4466,1961,4481.0365,0,1
1780465800,4466.01,4468.33,4462.46,4463.37,2098,4481.0365,0,1
1780466100,4463.38,4464.08,4456.71,4457.06,2036,4481.0365,0,1
1780466400,4457.06,4467.41,4456.84,4467.03,2763,4481.0365,0,1
1780466700,4467.03,4467.03,4462.21,4465.22,2376,4481.0365,0,1
1780467000,4465.23,4466.42,4462.87,4466.14,2464,4481.0365,0,1
1780467300,4466.14,4470.92,4465.6,4468.31,2239,4481.0365,0,1
1780467600,4468.31,4470.33,4459.3,4460.3,2462,4481.0365,0,1
1780467900,4460.31,4463.2,4459.02,4462.61,2478,4481.0365,0,1
1780468200,4462.55,4465.09,4457.21,4459.54,2748,4481.0365,0,1
1780468500,4459.73,4463.85,4458.98,4462.98,2438,4481.0365,0,1
1780468800,4462.97,4463.64,4458.36,4460.64,2308,4481.0365,0,1
1780469100,4460.63,4460.63,4455.34,4459.1,2356,4481.0365,0,1
1780469400,4459.1,4460.48,4457.76,4458.38,2012,4481.0365,0,1
1780469700,4458.39,4463.08,4458.39,4463.04,1865,4481.0365,0,1
1780470000,4463.05,4466.97,4459.97,4465.29,2531,4481.0365,0,1
1780470300,4465.29,4469.26,4464.39,4468.92,1975,4481.0365,0,1
1780470600,4468.89,4472.25,4468.34,4469.63,2287,4481.0365,0,1
1780470900,4469.63,4469.99,4462.81,4463.63,2139,4481.0365,0,1
1780471200,4463.62,4464.88,4462.02,4463.49,1758,4481.0365,0,1
1780471500,4463.5,4464.73,4456.24,4456.25,2158,4481.0365,0,1
1780471800,4456.25,4461.89,4454.4,4461.56,2307,4481.0365,0,1
1780472100,4461.49,4463.36,4458.18,4458.42,2319,4481.0365,0,1
1780472400,4458.43,4461.23,4454.68,4458.82,2171,4481.0365,0,1
1780472700,4458.82,4460.15,4455.81,4458.9,1852,4481.0365,0,1
1780473000,4458.9,4463.97,4458.67,4459.72,1809,4481.0365,0,1
1780473300,4459.73,4459.79,4452.91,4453.32,1891,4481.0365,0,1
1780473600,4453.31,4459.29,4450.94,4457.71,2406,4481.0365,0,1
1780473900,4457.86,4458.13,4453.59,4455.23,2043,4481.0365,0,1
1780474200,4455.23,4457.83,4454.35,4455.47,1851,4481.0365,0,1
1780474500,4455.46,4457.1,4452.43,4454.02,1987,4481.0365,0,1
1780474800,4454.03,4455.46,4450.77,4451.49,1983,4481.0365,0,1
1780475100,4451.49,4457.61,4450.82,4457.48,2250,4481.0365,0,1
1780475400,4457.45,4458.55,4454.97,4456.68,2227,4481.0365,0,1
1780475700,4456.67,4457.51,4454.52,4455.62,1727,4481.0365,0,1
1780476000,4455.65,4458.91,4455.45,4456.5,1827,4481.0365,0,1
1780476300,4456.5,4457.77,4454.1,4454.31,1875,4481.0365,0,1
1780476600,4454.31,4455.01,4442.94,4444.9,2259,4481.0365,0,1
1780476900,4444.89,4445.83,4440.21,4444.02,2421,4481.0365,0,1
1780477200,4444.02,4452.06,4441.82,4451.18,2382,4463.3955000000005,1,1
1780477500,4451.17,4459.02,4451.16,4456.91,2170,4463.3955000000005,0,1
1780477800,4456.93,4456.98,4451.39,4451.39,1929,4463.3955000000005,0,1
1780478100,4451.36,4451.78,4446.97,4450.16,2076,4463.3955000000005,0,1
1780478400,4450.16,4451.99,4447.26,4447.85,2036,4463.3955000000005,0,1
1780478700,4447.78,4449.14,4439.5,4439.98,2186,4463.3955000000005,0,1
1780479000,4440.01,4444.5,4439.77,4441.99,2330,4463.3955000000005,0,1
1780479300,4441.99,4447.21,4439,4446.98,1901,4463.3955000000005,0,1
1780479600,4446.96,4448.48,4444.38,4446.83,1843,4463.3955000000005,0,1
1780479900,4446.83,4447.6,4444.09,4447.07,1807,4463.3955000000005,0,1
1780480200,4447.04,4447.97,4443.5,4443.52,1669,4463.3955000000005,0,1
1780480500,4443.52,4444.34,4441.02,4443.1,1971,4463.3955000000005,0,1
1780480800,4443.1,4447.99,4440.96,4447.99,2270,4463.3955000000005,0,1
1780481100,4447.97,4467.05,4447.17,4461.68,3569,4463.3955000000005,0,1
1780481400,4461.74,4464.47,4459.2,4463.03,3101,4463.3955000000005,0,1
1780481700,4463.02,4463.84,4460.56,4462.61,2334,4463.3955000000005,0,1
1780482000,4462.62,4464.3,4456.17,4457.21,2506,4463.3955000000005,0,1
1780482300,4457.28,4460.82,4453.7,4460.06,2435,4463.3955000000005,0,1
1780482600,4460.04,4462.82,4458.76,4460.19,2071,4463.3955000000005,0,1
1780482900,4460.18,4460.48,4458.31,4459.06,1584,4463.3955000000005,0,1
1780483200,4459.03,4459.26,4453.35,4454.2,1719,4463.3955000000005,0,1
1780483500,4454.19,4456.71,4453.86,4455.99,1682,4463.3955000000005,0,1
1780483800,4455.99,4459.57,4455.99,4459.24,1847,4463.3955000000005,0,1
1780484100,4459.24,4461.16,4458.44,4459.04,1580,4463.3955000000005,0,1
1780484400,4459.04,4464.66,4459.04,4464.43,2023,4463.3955000000005,0,1
1780484700,4464.43,4468.07,4462.56,4463.28,2236,4463.3955000000005,0,1
1780485000,4463.27,4464.26,4461.02,4462.03,2171,4463.3955000000005,0,1
1780485300,4462.03,4462.64,4459.19,4461.05,1824,4463.3955000000005,0,1
1780485600,4461.05,4465.81,4461.04,4462.87,1981,4463.3955000000005,0,1
1780485900,4462.87,4464.78,4461.99,4464.56,1769,4463.3955000000005,0,1
1780486200,4464.56,4467.19,4463.85,4465.86,1939,4463.3955000000005,0,1
1780486500,4465.86,4466.29,4463.06,4463.43,1572,4463.3955000000005,0,1
1780486800,4463.43,4464.66,4459.49,4460.31,1646,4463.3955000000005,0,1
1780487100,4460.32,4463.46,4458.57,4462.26,1999,4463.3955000000005,0,1
1780487400,4462.27,4464.91,4461.74,4462.55,1636,4463.3955000000005,0,1
1780487700,4462.55,4463.43,4461.38,4462.42,1765,4463.3955000000005,0,1
1780488000,4462.42,4464.53,4459.86,4463.75,2169,4463.3955000000005,0,1
1780488300,4463.75,4464.39,4457.25,4458.36,2154,4463.3955000000005,0,1
1780488600,4458.36,4461.32,4458.34,4459.1,1763,4463.3955000000005,0,1
1780488900,4459.02,4459.24,4455.9,4456.33,2144,4463.3955000000005,0,1
1780489200,4456.27,4462.37,4456.03,4458.03,2330,4463.3955000000005,0,1
1780489500,4458.04,4458.07,4451.98,4452.81,2518,4463.3955000000005,0,1
1780489800,4452.8,4456.94,4451.06,4451.53,2511,4463.3955000000005,0,1
1780490100,4451.54,4453.91,4448.29,4449.73,2525,4463.3955000000005,0,1
1780490400,4449.78,4460.6,4449.78,4458.92,2694,4463.3955000000005,0,1
1780490700,4458.87,4461.69,4456.81,4461.3,2523,4463.3955000000005,0,1
1780491000,4461.32,4467.27,4460.54,4460.58,2723,4463.3955000000005,0,1
1780491300,4460.64,4462.48,4455.46,4460.47,2468,4463.3955000000005,0,1
1780491600,4460.36,4465.42,4458.03,4463.31,3159,4463.3955000000005,0,1
1780491900,4463.3,4465.38,4462.26,4462.57,2657,4463.3955000000005,0,1
1780492200,4462.62,4466.02,4461.94,4462.36,2464,4463.3955000000005,0,1
1780492500,4462.37,4463.29,4455.42,4457.43,2496,4463.3955000000005,0,1
1780492800,4457.43,4457.84,4447.2,4450.21,2943,4463.3955000000005,0,1
1780493100,4450.2,4450.62,4445.85,4448.67,2791,4463.3955000000005,0,1
1780493400,4448.66,4453.22,4446.53,4448.36,3461,4463.3955000000005,0,1
1780493700,4448.37,4451.57,4446.3,4448.67,3326,4463.3955000000005,0,1
1780494000,4448.67,4450.08,4427.2,4427.35,3656,4463.3955000000005,0,1
1780494300,4427.16,4438.34,4426.41,4437.2,3897,4463.3955000000005,0,1
