time,open,high,low,close,px_eq_tol,px_eq_ph,px_eq_pl,px_eqh_new,px_eql_new,px_eqh_cnt,px_eql_cnt,px_eqh_0,px_eqh_1,px_eqh_2,px_eqh_3,px_eqh_4,px_eqh_5,px_eql_0,px_eql_1,px_eql_2,px_eql_3,px_eql_4,px_eql_5
1762237800,3975.58,3981.04,3973.8,3979.61,2.0268630102513123,,3966.77,,,0,0,,,,,,,,,,,,
1762238700,3979.59,3988.16,3977.76,3985.07,2.0383257500462846,,,,,0,0,,,,,,,,,,,,
1762239600,3985.07,3990.24,3982.4,3987.01,2.0367592350453574,,,,,0,0,,,,,,,,,,,,
1762240500,3986.98,3996.34,3985.96,3993.96,2.0479240503444505,,,,,0,0,,,,,,,,,,,,
1762241400,3993.96,3995.99,3990.43,3991.58,2.0347655693375613,,,,,0,0,,,,,,,,,,,,
1762242300,3991.55,3996.2,3991.28,3993.97,2.018670257950808,3996.34,,,,0,0,,,,,,,,,,,,
1762243200,3993.99,3999.47,3991.49,3991.71,2.018196852791792,,,,,0,0,,,,,,,,,,,,
1762244100,3991.72,4000.77,3990.81,3999.99,2.0276329157359565,,,,,0,0,,,,,,,,,,,,
1762245000,3999.95,4000.59,3995.1,3999.12,2.0145302574212387,,,,,0,0,,,,,,,,,,,,
1762245900,3999.13,4000.32,3995.85,3996.12,1.9965896522728153,4000.77,3990.81,,,0,0,,,,,,,,,,,,
1762246800,3996.13,3997.7,3991.26,3991.61,1.988857859227357,,,,,0,0,,,,,,,,,,,,
1762247700,3991.61,3994.82,3991.21,3991.97,1.9671307020428106,,,,,0,0,,,,,,,,,,,,
1762248600,3991.97,3999.43,3991.74,3997.2,1.9662380880019545,,,,,0,0,,,,,,,,,,,,
1762249500,3997.23,3997.92,3990.44,3991.19,1.9643133262419155,,,,,0,0,,,,,,,,,,,,
1762250400,3991.2,3994.72,3985.95,3994.58,1.968877059717077,3999.43,,4000.77,,1,0,4000.77,,,,,,,,,,,
1762251300,3994.56,3996.9,3991.33,3992.06,1.9573495185227363,,,,,1,0,4000.77,,,,,,,,,,,
1762252200,3992.12,3997.67,3990.79,3995.67,1.952602528152282,,3985.95,,,1,0,4000.77,,,,,,,,,,,
1762253100,3995.66,3996.35,3991.19,3993.88,1.9393504775892356,,,,,1,0,4000.77,,,,,,,,,,,
1762254000,3993.89,3995.8,3991.69,3993.92,1.9211134680374515,3997.67,,3999.43,,2,0,4000.77,3999.43,,,,,,,,,,
1762254900,3993.92,3995.9,3992.85,3994.27,1.8979411986767034,,,,,2,0,4000.77,3999.43,,,,,,,,,,
1762255800,3994.27,3995.8,3992.34,3992.48,1.8772823747031695,,,,,2,0,4000.77,3999.43,,,,,,,,,,
1762256700,3992.48,4000.08,3991.91,3995.09,1.8805867272091064,,,,,1,0,4000.77,,,,,,,,,,,
1762257600,3995.08,3996.71,3993.52,3996.7,1.8589249926649245,,,,,1,0,4000.77,,,,,,,,,,,
1762258500,3996.72,3997.57,3989.84,3990.27,1.8603964928116261,4000.08,,,,1,0,4000.77,,,,,,,,,,,
1762259400,3990.3,3990.74,3984.33,3990.64,1.8552385629553927,,,,,1,0,4000.77,,,,,,,,,,,
1762260300,3990.64,3992.52,3983.73,3984.8,1.8620837916962847,,,,,1,0,4000.77,,,,,,,,,,,
1762261200,3984.73,3995.36,3983.76,3992.8,1.8828421158623585,,,,,1,0,4000.77,,,,,,,,,,,
1762262100,3993.1,3996.05,3983,3983.97,1.9104352735451122,,,,,1,0,4000.77,,,,,,,,,,,
1762263000,3983.97,3988.18,3975.52,3980.21,1.9355265680742093,,,,,1,0,4000.77,,,,,,,,,,,
1762263900,3980.23,3982.27,3971.89,3975.75,1.9487160367127256,3996.05,,,,1,0,4000.77,,,,,,,,,,,
1762264800,3975.72,3976.66,3964.55,3975.82,1.9702917159784696,,,,,1,0,4000.77,,,,,,,,,,,
1762265700,3975.85,3977.75,3951.35,3951.35,2.0628858816589006,,,,,1,0,4000.77,,,,,,,,,,,
1762266600,3951.31,3956.56,3928.81,3931.26,2.160378164025723,,,,,1,0,4000.77,,,,,,,,,,,
1762267500,3931.3,3959.82,3930.85,3957.19,2.2620206007452097,,,,,1,0,4000.77,,,,,,,,,,,
1762268400,3957.17,3958.89,3944.5,3947.35,2.288730188730305,,3928.81,,,1,0,4000.77,,,,,,,,,,,
1762269300,3947.34,3952.94,3941.27,3949.15,2.301305584955699,,,,,1,0,4000.77,,,,,,,,,,,
1762270200,3949.2,3968.2,3948.34,3965.25,2.3545794732565835,,,,,1,0,4000.77,,,,,,,,,,,
1762271100,3965.26,3965.9,3956.54,3956.83,2.3542878837914523,,,,,1,0,4000.77,,,,,,,,,,,
1762272000,3956.85,3965.74,3956.74,3963.62,2.352202126115623,3968.2,,,,1,0,4000.77,,,,,,,,,,,
1762272900,3963.58,3975.51,3963.57,3972.59,2.364858083593311,,,,,1,0,4000.77,,,,,,,,,,,
1762273800,3972.58,3974.05,3965.66,3969.63,2.359510921921446,,,,,1,0,4000.77,,,,,,,,,,,
1762274700,3969.66,3970.41,3964.04,3969.05,2.3441707034830164,3975.51,,,,1,0,4000.77,,,,,,,,,,,
1762275600,3969.04,3971.03,3961.93,3964.16,2.342787289413358,,,,,1,0,4000.77,,,,,,,,,,,
1762276500,3964.16,3965.37,3958.71,3959.32,2.3292315436250903,,,,,1,0,4000.77,,,,,,,,,,,
1762277400,3959.35,3965.22,3959.11,3961.29,2.313196912752587,,,,,1,0,4000.77,,,,,,,,,,,
1762278300,3961.3,3964.42,3952.51,3955.09,2.3264829744975346,,,,,1,0,4000.77,,,,,,,,,,,
1762279200,3955.07,3956.78,3949.72,3950.63,2.315253315007586,,,,,1,0,4000.77,,,,,,,,,,,
1762280100,3950.62,3952.64,3945.7,3950.78,2.3036482487074346,,,,,1,0,4000.77,,,,,,,,,,,
1762281000,3950.81,3951.54,3932.21,3938.64,2.3542252837332858,,,,,1,0,4000.77,,,,,,,,,,,
1762281900,3938.62,3941.2,3935.87,3937.95,2.33379077805862,,,,,1,0,4000.77,,,,,,,,,,,
1762282800,3937.94,3944.25,3934.67,3940.34,2.3350149624974468,,3932.21,,,1,0,4000.77,,,,,,,,,,,
1762283700,3940.31,3944.15,3940.26,3941.9,2.307764663247497,,,,,1,0,4000.77,,,,,,,,,,,
1762284600,3941.96,3943.12,3935.67,3938.04,2.298859369982546,,,,,1,0,4000.77,,,,,,,,,,,
1762285500,3938.03,3939.99,3936.02,3937.45,2.272732182582894,,,,,1,0,4000.77,,,,,,,,,,,
1762286400,3937.49,3939.38,3931.51,3934.28,2.266627538931236,,,,,1,0,4000.77,,,,,,,,,,,
1762287300,3934.29,3937.84,3931.97,3937.48,2.250644988152613,,,,,1,0,4000.77,,,,,,,,,,,
1762288200,3937.48,3942.19,3936.01,3941.02,2.2365320883895596,,3931.51,,3931.51,1,1,4000.77,,,,,,3931.51,,,,,
1762289100,3941.03,3941.28,3936.47,3938.78,2.2158514466217705,,,,,1,1,4000.77,,,,,,3931.51,,,,,
1762290000,3938.78,3938.94,3933.79,3934.36,2.1972844176893354,3942.19,,,,1,1,4000.77,,,,,,3931.51,,,,,
1762290900,3934.28,3935.53,3930.96,3934.01,2.1761887293355495,,,,,1,0,4000.77,,,,,,,,,,,
1762291800,3934,3935.12,3930.66,3931.03,2.1549649547488388,,,,,1,0,4000.77,,,,,,,,,,,
1762292700,3931.03,3934.09,3930.53,3932.11,2.1296656556538616,,,,,1,0,4000.77,,,,,,,,,,,
1762297200,3934.09,3940.66,3931.88,3935.8,2.130972342540783,,,,,1,0,4000.77,,,,,,,,,,,
1762298100,3935.78,3939.63,3935.1,3937.86,2.1110028956899685,,3930.53,,3930.53,1,1,4000.77,,,,,,3930.53,,,,,
1762299000,3937.78,3938.69,3933.52,3938.15,2.094632837776169,3940.66,,3942.19,,2,1,4000.77,3942.19,,,,,3930.53,,,,,
1762299900,3938.15,3938.15,3931.01,3934.81,2.0884401810206454,,,,,2,1,4000.77,3942.19,,,,,3930.53,,,,,
1762300800,3934.81,3942.99,3933.11,3939.96,2.096071377400231,,,,,1,1,4000.77,,,,,,3930.53,,,,,
1762301700,3939.93,3942.51,3934.47,3938.68,2.094349949852228,,3931.01,,3930.53,1,2,4000.77,,,,,,3930.53,3930.53,,,,
1762302600,3938.68,3939.64,3930.04,3931.73,2.1004629508551833,3942.99,,,,1,0,4000.77,,,,,,,,,,,
1762303500,3931.73,3939.92,3929.78,3939.91,2.1091536918380793,,,,,1,0,4000.77,,,,,,,,,,,
1762304400,3939.85,3945.06,3937.3,3943.13,2.1057706180013165,,,,,1,0,4000.77,,,,,,,,,,,
1762305300,3943.13,3948.58,3938.48,3946.17,2.1141552056412896,,3929.78,,3929.78,1,1,4000.77,,,,,,3929.78,,,,,
1762306200,3946.22,3949.45,3943.11,3943.34,2.1035721015284623,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762307100,3943.25,3943.46,3934.53,3937.09,2.1061506594978923,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762308000,3937.1,3945.2,3935.64,3940.15,2.111827646307934,3949.45,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762308900,3941.74,3942.19,3936.28,3938.16,2.0991410933817747,,3934.53,,,1,1,4000.77,,,,,,3929.78,,,,,
1762309800,3938.16,3949.02,3938.13,3945.24,2.1116082715141387,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762310700,3945.24,3951.04,3945.21,3948.59,2.0985261060838556,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762311600,3948.58,3955.83,3947.61,3952.99,2.0976555839621778,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762312500,3952.99,3956.29,3952.82,3953.12,2.0730524722829333,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762313400,3953.15,3959.54,3951.93,3959.08,2.0696414228372753,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762314300,3959.11,3965.25,3959.11,3960.92,2.0590985943805302,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762315200,3960.9,3964.98,3959.9,3961.92,2.0433166224929193,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762316100,3961.9,3964.49,3960.17,3963.73,2.0240502900430597,3965.25,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762317000,3963.72,3972.23,3963.57,3971.32,2.026869284242198,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762317900,3971.32,3973.76,3967.63,3970.36,2.0169818985573547,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762318800,3970.36,3972.32,3967.18,3971.19,2.002342260586209,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762319700,3971.19,3978.67,3970.58,3975.88,2.0027454153744855,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762320600,3975.88,3975.91,3969.12,3969.99,1.9966405070669955,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762321500,3969.98,3970.01,3962.03,3964.84,1.9966076969256557,3978.67,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762322400,3964.85,3968.83,3961.88,3964.85,1.9914255429871417,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762323300,3964.85,3970.33,3963.75,3967.49,1.9844970321273985,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762324200,3967.44,3973.64,3965.41,3971.42,1.9859570914848508,,3961.88,,,1,1,4000.77,,,,,,3929.78,,,,,
1762325100,3971.43,3971.99,3965.26,3966.41,1.9798879496551516,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762326000,3966.41,3967.75,3963.89,3966.47,1.9595901906620492,3973.64,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762326900,3966.46,3969.52,3963.91,3966.1,1.948448386848809,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762327800,3966.11,3971.31,3965.34,3970.29,1.9393294191118318,,3963.89,,,1,1,4000.77,,,,,,3929.78,,,,,
1762328700,3970.29,3974.88,3968.62,3972.73,1.9318428307295963,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762329600,3972.7,3987.12,3972.68,3982.29,1.9654059741150047,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762330500,3982.28,3984.22,3978.42,3979.98,1.9550978546327034,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762331400,3979.98,3986.08,3979.95,3981.8,1.94664589754005,3987.12,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762332300,3981.84,3983.7,3979.53,3979.96,1.928562979589247,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762333200,3979.95,3981.39,3975.1,3975.54,1.9214417199974618,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762334100,3975.56,3975.75,3963.74,3965.2,1.9430628855975138,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762335000,3965.12,3971.75,3963.68,3969.84,1.9445516278855643,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762335900,3969.83,3972.64,3968.99,3971.89,1.9239105953278537,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762336800,3971.88,3971.88,3956.17,3963.94,1.9640323834212956,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762337700,3963.91,3967.33,3960.38,3964.54,1.9595017357528688,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762338600,3964.53,3967.39,3964.15,3967.07,1.9365117010378103,,3956.17,,,1,1,4000.77,,,,,,3929.78,,,,,
1762339500,3967.05,3970.12,3960.48,3964.47,1.9459814670170537,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762340400,3964.48,3968.92,3960.67,3960.99,1.9483118376767126,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762341300,3960.93,3961.8,3957.62,3958.24,1.9302456009231799,3970.12,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762342200,3958.24,3964.3,3957.7,3963.25,1.9246406889047183,,,,,1,1,4000.77,,,,,,3929.78,,,,,
1762343100,3963.25,3968.36,3962.57,3966.97,1.9150978751266237,,3957.62,,3956.17,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762344000,3966.95,3967.08,3962.27,3964.3,1.900845917624091,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762344900,3964.31,3969.91,3963.66,3967.49,1.8940789992716092,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762345800,3967.53,3968.08,3963.2,3964.6,1.8805974192861774,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762346700,3964.58,3969.67,3963.63,3969.67,1.8731854709004536,3969.91,,3970.12,,2,2,4000.77,3970.12,,,,,3929.78,3956.17,,,,
1762347600,3969.68,3974.64,3966.86,3972.58,1.8746217614824434,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762348500,3972.53,3977.53,3964.85,3976.25,1.900529326252796,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762349400,3976.25,3977.25,3970.93,3974.48,1.8941187397277408,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762350300,3974.58,3979.43,3971.11,3975.96,1.8978363649331846,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762351200,3975.93,3980.73,3973.81,3979.53,1.8944796376345212,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762352100,3979.52,3985.42,3978.54,3983.86,1.8909900448818313,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762353000,3983.87,3985.6,3975.76,3976.42,1.9023702439841932,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762353900,3976.42,3978.6,3969.59,3973.6,1.9093728391045082,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762354800,3973.51,3977.78,3964.14,3970.66,1.9393853823224196,3985.6,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762355700,3970.66,3980.24,3966.68,3979.3,1.9683976746759708,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762356600,3979.31,3984.47,3978.26,3983.13,1.9600797211824494,,3964.14,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762357500,3983.13,3984.36,3977.33,3978.37,1.9560281267588016,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762358400,3978.39,3982.07,3976.04,3976.74,1.9470575642236263,3984.47,,3985.6,,2,2,4000.77,3985.6,,,,,3929.78,3956.17,,,,
1762359300,3976.74,3981.41,3974.98,3981.33,1.9402664129391531,,,,,2,2,4000.77,3985.6,,,,,3929.78,3956.17,,,,
1762360200,3981.35,3984.49,3977.64,3982.69,1.9357110846803696,,,,,2,2,4000.77,3985.6,,,,,3929.78,3956.17,,,,
1762361100,3982.69,3990.52,3982.67,3986.91,1.9362468629867617,,3974.98,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762362000,3986.83,3989.66,3982.34,3984.18,1.934121925727025,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762362900,3984.2,3985.39,3978.74,3982.44,1.928689487212485,3990.52,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762363800,3982.42,3984.35,3979.83,3983.27,1.912715697468235,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762364700,3983.27,3983.45,3979.63,3982.11,1.893561383518869,,3978.74,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762365600,3982.11,3983.89,3979.54,3983.75,1.877440155848491,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762366500,3983.76,3986.14,3981.99,3983.71,1.8606413527315218,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762367400,3983.7,3985.08,3979.03,3979.73,1.85367852567689,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762368300,3979.74,3983.28,3979.72,3982.46,1.8344049551633541,3986.14,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762369200,3982.46,3985.96,3979.56,3979.9,1.8297168560600874,,3979.03,,3978.74,1,3,4000.77,,,,,,3929.78,3956.17,3978.74,,,
1762370100,3979.91,3984.56,3979.22,3984.3,1.8198225189388864,,,,,1,3,4000.77,,,,,,3929.78,3956.17,3978.74,,,
1762371000,3984.26,3988.87,3983.08,3987.14,1.8123760685601085,,,,,1,3,4000.77,,,,,,3929.78,3956.17,3978.74,,,
1762371900,3987.15,3988.85,3986.6,3987.86,1.787378547188906,,3979.22,,3979.03,1,4,4000.77,,,,,,3929.78,3956.17,3978.74,3979.03,,
1762372800,3987.94,3990.26,3986.59,3987.67,1.7699809762451284,,,,,1,4,4000.77,,,,,,3929.78,3956.17,3978.74,3979.03,,
1762373700,3987.68,3988.62,3985.64,3985.64,1.749481356720226,,,,,1,4,4000.77,,,,,,3929.78,3956.17,3978.74,3979.03,,
1762374600,3985.68,3988.2,3984.04,3984.62,1.7352917295858208,3990.26,,,,1,4,4000.77,,,,,,3929.78,3956.17,3978.74,3979.03,,
1762375500,3984.59,3985.38,3981.54,3984.44,1.719785894994105,,,,,1,4,4000.77,,,,,,3929.78,3956.17,3978.74,3979.03,,
1762376400,3984.44,3984.96,3981.58,3983.47,1.7022901770942236,,,,,1,4,4000.77,,,,,,3929.78,3956.17,3978.74,3979.03,,
1762377300,3983.45,3984.22,3981.54,3981.95,1.6816443735523385,,,,,1,4,4000.77,,,,,,3929.78,3956.17,3978.74,3979.03,,
1762378200,3981.92,3983.3,3981.82,3982.16,1.6554114860812918,,,,,1,4,4000.77,,,,,,3929.78,3956.17,3978.74,3979.03,,
1762379100,3982.16,3983.1,3977.99,3979.12,1.6478532563596666,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762383600,3978.49,3980.27,3966.86,3969.9,1.6819461912324727,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762384500,3969.97,3971.87,3968.78,3970.27,1.6637572674078216,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762385400,3970.27,3975.27,3970.21,3973.4,1.655782122059665,,3966.86,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762386300,3973.36,3977.58,3973.17,3973.69,1.6447164796184708,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762387200,3973.67,3975.42,3970.5,3974.95,1.6364221500261018,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762388100,3974.98,3975.07,3971.26,3973.67,1.6227437070255795,3977.58,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762389000,3973.66,3974.83,3969.63,3972.42,1.616288832885067,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762389900,3972.44,3976.17,3970.71,3976.17,1.611263056227366,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762390800,3976.22,3977.4,3964.51,3970.15,1.6434877951028182,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762391700,3970.14,3975.6,3968.47,3969.22,1.6462680392007625,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762392600,3969.22,3974.15,3967.71,3971.03,1.6455426784167475,3977.4,3964.51,3977.58,,2,2,4000.77,3977.58,,,,,3929.78,3956.17,,,,
1762393500,3971.07,3976.77,3971.04,3976.7,1.6413318248484114,,,,,2,2,4000.77,3977.58,,,,,3929.78,3956.17,,,,
1762394400,3976.69,3979.73,3974.27,3977.46,1.6358051883514435,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762395300,3977.47,3979.02,3976.44,3978.06,1.6159890845844143,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762396200,3978.05,3985.15,3978.05,3980.25,1.6191693028927256,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762397100,3980.26,3984.5,3979.69,3983.45,1.610835916834871,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762398000,3983.46,3985.33,3979.55,3985.04,1.6075191984981723,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762398900,3985.03,3987.03,3982.55,3986.11,1.597768814528209,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762399800,3986.12,3990.43,3985.94,3987.63,1.5882634382376437,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762400700,3987.66,3987.87,3985.36,3987.59,1.5690481694728897,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762401600,3987.57,3988.08,3984.57,3985.51,1.5552172060834308,3990.43,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762402500,3985.51,3987.51,3985.03,3986.76,1.5365128619617625,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762403400,3986.81,3989.29,3986.07,3986.96,1.5218826047225265,,3984.57,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762404300,3986.97,3989.76,3985.21,3988.79,1.514194952628077,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762405200,3988.78,3990.39,3986.13,3988.13,1.505211053575514,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762406100,3988.13,3990.72,3988.07,3990.14,1.488356832504002,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762407000,3990.17,3990.42,3985.73,3987.91,1.4820396958539224,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762407900,3987.9,3990.39,3986.69,3987.71,1.470898901936843,3990.72,,3990.72,,2,2,4000.77,3990.72,,,,,3929.78,3956.17,,,,
1762408800,3987.77,3989.84,3984.98,3986.98,1.4657809238981068,,,,,2,2,4000.77,3990.72,,,,,3929.78,3956.17,,,,
1762409700,3986.98,3988.86,3985.52,3987.19,1.4531653054201454,,,,,2,2,4000.77,3990.72,,,,,3929.78,3956.17,,,,
1762410600,3987.18,3987.67,3984.28,3984.28,1.4410519993117419,,,,,2,2,4000.77,3990.72,,,,,3929.78,3956.17,,,,
1762411500,3984.29,3992.84,3982.35,3991.68,1.4646809593255083,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762412400,3991.7,3998.9,3991.27,3998.46,1.4735373401389986,,,,,1,2,4000.77,,,,,,3929.78,3956.17,,,,
1762413300,3998.46,4009.26,3997.67,4004.05,1.5020165933362193,,3982.35,,,0,2,,,,,,,3929.78,3956.17,,,,
1762414200,4004.05,4009.36,4003.86,4005.28,1.499476261469495,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762415100,4005.29,4009.09,4004.34,4005.87,1.493236736240105,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762416000,4005.86,4009.52,4004.78,4009.17,1.4870720015153018,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762416900,4009.16,4016.24,4008.95,4015.86,1.4937805614849955,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762417800,4015.86,4016.89,4010.13,4010.22,1.4977049502552944,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762418700,4010.23,4015.81,4010.21,4014.93,1.495750851250188,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762419600,4014.93,4015.28,4010.92,4012.13,1.4876358342251847,4016.89,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762420500,4012.12,4015.03,4011.1,4012.75,1.4775331175406825,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762421400,4012.75,4013.39,4010.59,4012.37,1.4619824551898675,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762422300,4012.37,4012.82,4009.32,4011.09,1.45024280608607,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762423200,4011.09,4011.23,4006.1,4008.7,1.446887949964349,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762424100,4008.71,4009.23,4005.25,4006.04,1.437850190965062,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762425000,4006.06,4008.72,4004.49,4007.99,1.4302431871457608,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762425900,4007.99,4009.58,4005.41,4008.44,1.422488323402846,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762426800,4008.46,4010.65,4007.84,4009.92,1.4080885569347887,,4004.49,,,0,2,,,,,,,3929.78,3956.17,,,,
1762427700,4009.89,4011.2,4007.17,4009.56,1.4000767857960918,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762428600,4009.57,4017.05,4009.46,4015.9,1.4100252500801707,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762429500,4015.9,4019.44,4014.24,4018.25,1.4078247450785684,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762430400,4018.2,4019.6,4012.25,4012.87,1.4164182501769966,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762431300,4012.84,4014.71,4011.03,4011.69,1.406489885173456,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762432200,4011.68,4013.03,4006.77,4009.2,1.409660087469988,4019.6,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762433100,4009.2,4010.38,4003.12,4005.28,1.4177668857205894,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762434000,4005.3,4013.18,4003.77,4011.87,1.4364615480061769,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762434900,4011.87,4016.1,4010.28,4013.42,1.436832317046052,,4003.12,,4003.12,0,3,,,,,,,3929.78,3956.17,4003.12,,,
1762435800,4013.41,4016.18,4010.85,4013.71,1.4347456707051305,,,,,0,3,,,,,,,3929.78,3956.17,4003.12,,,
1762436700,4013.69,4016.06,4012.1,4012.19,1.4258507572910282,,,,,0,3,,,,,,,3929.78,3956.17,4003.12,,,
1762437600,4012.15,4013.92,4005.07,4008.36,1.4415837421452071,4016.18,,,,0,3,,,,,,,3929.78,3956.17,4003.12,,,
1762438500,4008.34,4008.37,3989.12,3991.86,1.509002067302303,,,,,0,2,,,,,,,3929.78,3956.17,,,,
1762439400,3991.85,4003.18,3990.84,3998.31,1.5405220259562555,,,,,0,2,,,,,,,3929.78,3956.17,,,,
